MovieID,MovieName,Duration,MovieLanguage,ReleaseYear,MovieKey,Movie_Rate
M1512,The Maze Runner ,113,English,2014,1512,1.7
M1513,Unfinished Business ,91,English,2015,1513,4.9
M1514,The Age of Innocence ,139,English,1993,1514,3.2
M1515,The Fountain ,96,English,2006,1515,3.1
M1516,Chill Factor ,102,English,1999,1516,4.2
M1517,Stolen ,96,English,2012,1517,4.6
M1518,Ponyo ,101,Japanese,2008,1518,3.2
M1519,The Longest Ride ,128,English,2015,1519,2.1
M1520,The Astronaut's Wife ,109,English,1999,1520,1.9
M1521,I Dreamed of Africa ,114,English,2000,1521,2.0
M1522,Playing for Keeps ,105,English,2012,1522,2.9
M1523,Mandela: Long Walk to Freedom ,141,English,2013,1523,3.0
M1524,Reds ,195,English,1981,1524,1.5
M1525,A Few Good Men ,138,English,1992,1525,2.7
M1526,Exit Wounds ,101,English,2001,1526,4.5
M1527,Big Momma's House ,99,English,2000,1527,1.4
M1528,Thunder and the House of Magic ,85,English,2013,1528,2.2
M1529,The Darkest Hour ,89,English,2011,1529,4.9
M1530,Step Up Revolution ,99,English,2012,1530,4.0
M1531,Snakes on a Plane ,105,English,2006,1531,4.3
M1532,The Watcher ,97,English,2000,1532,2.4
M1533,The Punisher ,140,English,2004,1533,2.0
M1534,Goal! The Dream Begins ,118,English,2005,1534,4.5
M1535,Safe ,94,English,2012,1535,4.2
M1536,Pushing Tin ,124,English,1999,1536,1.6
M1537,Star Wars: Episode VI - Return of the Jedi ,134,English,1983,1537,1.9
M1538,Doomsday ,113,English,2008,1538,4.7
M1539,The Reader ,124,English,2008,1539,1.1
M1540,Wanderlust ,98,English,2012,1540,4.5
M1541,Elf ,97,English,2003,1541,4.7
M1542,Phenomenon ,123,English,1996,1542,4.8
M1543,Snow Dogs ,99,English,2002,1543,3.6
M1544,Scrooged ,101,English,1988,1544,3.4
M1545,Nacho Libre ,92,English,2006,1545,2.3
M1546,Bridesmaids ,131,English,2011,1546,4.1
M1547,This Is the End ,107,English,2013,1547,4.8
M1548,Stigmata ,103,English,1999,1548,4.7
M1549,Men of Honor ,129,English,2000,1549,1.7
M1550,Takers ,107,English,2010,1550,3.8
M1551,The Big Wedding ,89,English,2013,1551,2.0
M1552,"Big Mommas: Like Father, Like Son ",113,English,2011,1552,4.4
M1553,Source Code ,93,English,2011,1553,4.6
M1554,Alive ,120,English,1993,1554,4.9
M1555,The Number 23 ,98,English,2007,1555,1.4
M1556,The Young and Prodigious T.S. Spivet ,105,English,2013,1556,4.4
M1557,1941 ,142,English,1979,1557,3.9
M1558,Dreamer: Inspired by a True Story ,98,English,2005,1558,3.7
M1559,A History of Violence ,96,English,2005,1559,1.0
M1560,Transporter 2 ,87,English,2005,1560,1.2
M1561,The Quick and the Dead ,107,English,1995,1561,4.6
M1562,Laws of Attraction ,90,English,2004,1562,2.6
M1563,Bringing Out the Dead ,121,English,1999,1563,4.5
M1564,Repo Men ,119,English,2010,1564,1.4
M1565,Dragon Wars: D-War ,107,English,2007,1565,4.2
M1566,Bogus ,110,English,1996,1566,1.3
M1567,The Incredible Burt Wonderstone ,100,English,2013,1567,1.5
M1568,Cats Don't Dance ,75,English,1997,1568,3.2
M1569,Cradle Will Rock ,132,English,1999,1569,1.9
M1570,The Good German ,105,English,2006,1570,4.5
M1571,George and the Dragon ,93,English,2004,1571,3.0
M1572,Apocalypse Now ,289,English,1979,1572,4.5
M1573,Going the Distance ,102,English,2010,1573,4.1
M1574,Mr. Holland's Opus ,143,English,1995,1574,2.8
M1575,Criminal ,113,English,2016,1575,4.6
M1576,Out of Africa ,161,English,1985,1576,4.4
M1577,Flight ,138,English,2012,1577,1.4
M1578,Moonraker ,126,English,1979,1578,4.0
M1579,The Grand Budapest Hotel ,99,English,2014,1579,4.1
M1580,Hearts in Atlantis ,101,English,2001,1580,3.5
M1581,Arachnophobia ,103,English,1990,1581,2.5
M1582,Frequency ,118,English,2000,1582,4.0
M1583,Ghostbusters ,116,English,2016,1583,2.3
M1584,Vacation ,99,English,2015,1584,2.2
M1585,Get Shorty ,105,English,1995,1585,4.8
M1586,Chicago ,113,English,2002,1586,2.8
M1587,Big Daddy ,93,English,1999,1587,1.0
M1588,American Pie 2 ,108,English,2001,1588,2.0
M1589,Toy Story ,74,English,1995,1589,1.2
M1590,Speed ,116,English,1994,1590,4.3
M1591,The Vow ,104,English,2012,1591,2.6
M1592,Extraordinary Measures ,106,English,2010,1592,3.8
M1593,Remember the Titans ,120,English,2000,1593,4.5
M1594,The Hunt for Red October ,135,English,1990,1594,3.6
M1595,Lee Daniels' The Butler ,132,English,2013,1595,1.5
M1596,Dodgeball: A True Underdog Story ,92,English,2004,1596,2.5
M1597,The Addams Family ,99,English,1991,1597,1.8
M1598,Ace Ventura: When Nature Calls ,90,English,1995,1598,3.0
M1599,The Princess Diaries ,111,English,2001,1599,2.5
M1600,The First Wives Club ,103,English,1996,1600,2.2
M1601,Se7en ,127,English,1995,1601,2.8
M1602,District 9 ,112,English,2009,1602,2.0
M1603,The SpongeBob SquarePants Movie ,87,English,2004,1603,3.6
M1604,Mystic River ,138,English,2003,1604,2.8
M1605,Million Dollar Baby ,132,English,2004,1605,3.5
M1606,Analyze This ,103,English,1999,1606,1.6
M1607,The Notebook ,123,English,2004,1607,2.1
M1608,27 Dresses ,111,English,2008,1608,2.1
M1609,Hannah Montana: The Movie ,102,English,2009,1609,3.5
M1610,Rugrats in Paris: The Movie ,78,English,2000,1610,3.4
M1611,The Prince of Tides ,132,English,1991,1611,1.1
M1612,Legends of the Fall ,133,English,1994,1612,4.2
M1613,Up in the Air ,108,English,2009,1613,3.0
M1614,About Schmidt ,125,English,2002,1614,2.3
M1615,Warm Bodies ,98,English,2013,1615,3.1
M1616,Looper ,119,English,2012,1616,3.3
M1617,Down to Earth ,87,English,2001,1617,3.7
M1618,Babe ,91,English,1995,1618,2.0
M1619,Hope Springs ,100,English,2012,1619,2.0
M1620,Forgetting Sarah Marshall ,118,English,2008,1620,3.9
M1621,Friday Night Lights ,44,English,2006,1621,4.3
M1622,Four Brothers ,109,English,2005,1622,1.2
M1623,Baby Mama ,99,English,2008,1623,2.8
M1624,Hope Floats ,114,English,1998,1624,1.9
M1625,Bride Wars ,89,English,2009,1625,2.1
M1626,Without a Paddle ,95,English,2004,1626,1.7
M1627,13 Going on 30 ,98,English,2004,1627,2.9
M1628,Midnight in Paris ,94,English,2011,1628,2.5
M1629,The Nut Job ,85,English,2014,1629,2.7
M1630,Blow ,124,English,2001,1630,1.4
M1631,Message in a Bottle ,131,English,1999,1631,4.9
M1632,Star Trek V: The Final Frontier ,107,English,1989,1632,1.1
M1633,Like Mike ,99,English,2002,1633,1.7
M1634,Naked Gun 33 1/3: The Final Insult ,83,English,1994,1634,1.1
M1635,A View to a Kill ,131,English,1985,1635,1.1
M1636,The Curse of the Were-Rabbit ,85,English,2005,1636,2.7
M1637,P.S. I Love You ,126,English,2007,1637,1.4
M1638,Racing Stripes ,102,English,2005,1638,1.2
M1639,Atonement ,123,English,2007,1639,2.1
M1640,Letters to Juliet ,105,English,2010,1640,3.7
M1641,Black Rain ,125,English,1989,1641,1.8
M1642,The Three Stooges ,92,English,2012,1642,3.0
M1643,Corpse Bride ,77,English,2005,1643,3.6
M1644,Glory Road ,118,English,2006,1644,2.6
M1645,Sicario ,121,English,2015,1645,4.1
M1646,Southpaw ,124,English,2015,1646,4.5
M1647,Drag Me to Hell ,99,English,2009,1647,2.5
M1648,The Age of Adaline ,112,English,2015,1648,1.3
M1649,Secondhand Lions ,111,English,2003,1649,2.7
M1650,Step Up 3D ,107,English,2010,1650,2.9
M1651,Blue Crush ,104,English,2002,1651,3.4
M1652,Stranger Than Fiction ,113,English,2006,1652,4.8
M1653,30 Days of Night ,113,English,2007,1653,2.2
M1654,The Cabin in the Woods ,95,English,2012,1654,1.9
M1655,Meet the Spartans ,86,English,2008,1655,2.7
M1656,Midnight Run ,126,English,1988,1656,3.0
M1657,The Running Man ,101,English,1987,1657,1.3
M1658,Little Shop of Horrors ,102,English,1986,1658,3.9
M1659,Hanna ,111,English,2011,1659,1.8
M1660,The Family ,60,English,2006,1660,3.4
M1661,Mortal Kombat: Annihilation ,95,English,1997,1661,3.8
M1662,Larry Crowne ,98,English,2011,1662,1.2
M1663,Carrie ,100,English,2013,1663,1.7
M1664,Take the Lead ,118,English,2006,1664,4.9
M1665,Entourage ,28,English,2006,1665,4.1
M1666,Gridiron Gang ,125,English,2006,1666,3.6
M1667,What's the Worst That Could Happen? ,94,English,2001,1667,3.9
M1668,9 ,79,English,2009,1668,3.5
M1669,Side Effects ,106,English,2013,1669,4.7
M1670,The Prince and Me ,111,English,2004,1670,3.2
M1671,Winnie the Pooh ,63,English,2011,1671,1.7
M1672,Dumb and Dumberer: When Harry Met Lloyd ,85,English,2003,1672,3.7
M1673,Bulworth ,108,English,1998,1673,4.3
M1674,Get on Up ,139,English,2014,1674,4.5
M1675,One True Thing ,127,English,1998,1675,1.5
M1676,Virtuosity ,106,English,1995,1676,4.7
M1677,My Super Ex-Girlfriend ,95,English,2006,1677,4.3
M1678,Deliver Us from Evil ,118,English,2014,1678,2.4
M1679,Sanctum ,108,English,2011,1679,2.3
M1680,Little Black Book ,105,English,2004,1680,1.2
M1681,The Five-Year Engagement ,131,English,2012,1681,4.7
M1682,Mr 3000 ,104,English,2004,1682,1.6
M1683,The Next Three Days ,133,English,2010,1683,4.5
M1684,Ultraviolet ,94,English,2006,1684,4.1
M1685,Assault on Precinct 13 ,109,English,2005,1685,4.8
M1686,The Replacement Killers ,96,English,1998,1686,2.3
M1687,Fled ,105,English,1996,1687,3.2
M1688,Eight Legged Freaks ,99,English,2002,1688,4.0
M1689,Love & Other Drugs ,112,English,2010,1689,4.0
M1690,88 Minutes ,108,English,2007,1690,4.6
M1691,North Country ,126,English,2005,1691,4.8
M1692,The Whole Ten Yards ,98,English,2004,1692,3.6
M1693,Splice ,104,English,2009,1693,3.5
M1694,Howard the Duck ,110,English,1986,1694,4.8
M1695,Pride and Glory ,130,English,2008,1695,4.3
M1696,The Cave ,93,English,2005,1696,2.1
M1697,Alex & Emma ,96,English,2003,1697,1.8
M1698,Wicker Park ,114,English,2004,1698,3.2
M1699,Fright Night ,106,English,2011,1699,3.4
M1700,The New World ,150,English,2005,1700,2.2
M1701,Wing Commander ,100,English,1999,1701,4.1
M1702,In Dreams ,100,English,1999,1702,3.5
M1703,Dragonball: Evolution ,100,English,2009,1703,3.8
M1704,The Last Stand ,107,English,2013,1704,4.7
M1705,Godsend ,102,English,2004,1705,1.7
M1706,Chasing Liberty ,101,English,2004,1706,1.3
M1707,Hoodwinked Too! Hood vs. Evil ,86,English,2011,1707,2.6
M1708,An Unfinished Life ,108,English,2005,1708,4.0
M1709,The Imaginarium of Doctor Parnassus ,123,English,2009,1709,2.4
M1710,Barney's Version ,134,English,2010,1710,4.4
M1711,Trapped ,511,Icelandic,2006,1711,1.6
M1712,Runner Runner ,88,English,2013,1712,4.5
M1713,Antitrust ,109,English,2001,1713,3.9
M1714,Glory ,122,English,1989,1714,4.1
M1715,Once Upon a Time in America ,251,English,1984,1715,5.0
M1716,Dead Man Down ,118,English,2013,1716,1.3
M1717,The Merchant of Venice ,131,English,2004,1717,1.4
M1718,The Good Thief ,109,English,2002,1718,1.2
M1719,Supercross ,80,English,2005,1719,4.5
M1720,Miss Potter ,88,English,2006,1720,4.5
M1721,The Promise ,103,Mandarin,2005,1721,1.4
M1722,DOA: Dead or Alive ,87,English,2006,1722,5.0
M1723,The Assassination of Jesse James by the Coward Robert Ford ,160,English,2007,1723,4.4
M1724,1911 ,121,Mandarin,2011,1724,1.8
M1725,Little Nicholas ,91,French,2009,1725,4.7
M1726,Wild Card ,92,English,2015,1726,2.1
M1727,Machine Gun Preacher ,129,English,2011,1727,4.4
M1728,Animals United ,93,German,2010,1728,4.6
M1729,The Color of Freedom ,118,English,2007,1729,3.0
M1730,United Passions ,110,English,2014,1730,3.4
M1731,Grace of Monaco ,103,English,2014,1731,4.7
M1732,A Warrior's Tail ,85,Russian,2015,1732,2.8
M1733,Ripley's Game ,110,English,2002,1733,1.9
M1734,Sausage Party ,89,English,2016,1734,1.5
M1735,Pitch Perfect 2 ,115,English,2015,1735,3.8
M1736,Walk the Line ,153,English,2005,1736,4.7
M1737,12 Monkeys ,42,English,2006,1737,1.9
M1738,Keeping the Faith ,128,English,2000,1738,2.0
M1739,The Borrowers ,89,English,1997,1739,4.0
M1740,Frost/Nixon ,122,English,2008,1740,3.1
M1741,Confessions of a Dangerous Mind ,113,English,2002,1741,4.7
M1742,Serving Sara ,99,English,2002,1742,3.3
M1743,The Boss ,99,English,2016,1743,1.8
M1744,Cry Freedom ,147,English,1987,1744,1.6
M1745,Mumford ,112,English,1999,1745,3.3
M1746,Seed of Chucky ,88,English,2004,1746,1.7
M1747,The Jacket ,94,English,2005,1747,3.2
M1748,Aladdin ,90,English,1992,1748,2.0
M1749,Straight Outta Compton ,167,English,2015,1749,5.0
M1750,Indiana Jones and the Temple of Doom ,118,English,1984,1750,1.6
M1751,The Rugrats Movie ,83,English,1998,1751,2.7
M1752,Along Came a Spider ,104,English,2001,1752,3.4
M1753,Florence Foster Jenkins ,110,English,2016,1753,1.3
M1754,Once Upon a Time in Mexico ,102,English,2003,1754,2.7
M1755,Die Hard ,131,English,1988,1755,3.8
M1756,Role Models ,101,English,2008,1756,3.5
M1757,The Big Short ,130,English,2015,1757,1.3
M1758,Taking Woodstock ,120,English,2009,1758,2.0
M1759,Miracle ,135,English,2004,1759,3.0
M1760,Dawn of the Dead ,110,English,2004,1760,2.4
M1761,The Wedding Planner ,103,English,2001,1761,4.5
M1762,Harlock: Space Pirate ,115,Japanese,2013,1762,4.0
M1763,The Royal Tenenbaums ,110,English,2001,1763,3.8
M1764,Identity ,91,English,2003,1764,4.2
M1765,Last Vegas ,105,English,2013,1765,4.0
M1766,For Your Eyes Only ,127,English,1981,1766,4.8
M1767,Serendipity ,82,English,2001,1767,2.5
M1768,Timecop ,99,English,1994,1768,1.9
M1769,Zoolander ,90,English,2001,1769,1.9
M1770,Safe Haven ,115,English,2013,1770,4.6
M1771,Hocus Pocus ,96,English,1993,1771,2.9
M1772,No Reservations ,104,English,2007,1772,4.4
M1773,Kick-Ass ,117,English,2010,1773,2.1
M1774,30 Minutes or Less ,83,English,2011,1774,4.6
M1775,Dracula 2000 ,99,English,2000,1775,3.3
M1776,"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",81,English,2014,1776,3.8
M1777,Pride & Prejudice ,135,English,2005,1777,3.5
M1778,Blade Runner ,117,English,1982,1778,2.7
M1779,Rob Roy ,139,English,1995,1779,1.8
M1780,3 Days to Kill ,123,English,2014,1780,3.8
M1781,We Own the Night ,117,English,2007,1781,4.5
M1782,Lost Souls ,97,English,2000,1782,3.5
M1783,Winged Migration ,81,English,2001,1783,3.6
M1784,Just My Luck ,103,English,2006,1784,3.4
M1785,"Mystery, Alaska ",119,English,1999,1785,3.2
M1786,The Spy Next Door ,94,English,2010,1786,4.9
M1787,A Simple Wish ,89,English,1997,1787,1.1
M1788,Ghosts of Mars ,98,English,2001,1788,4.6
M1789,Our Brand Is Crisis ,107,English,2015,1789,1.8
M1790,Pride and Prejudice and Zombies ,108,English,2016,1790,2.6
M1791,Kundun ,134,English,1997,1791,4.7
M1792,How to Lose Friends & Alienate People ,110,English,2008,1792,1.3
M1793,Kick-Ass 2 ,103,English,2013,1793,3.7
M1794,Captain Alatriste: The Spanish Musketeer ,145,Spanish,2006,1794,2.2
M1795,Brick Mansions ,100,English,2014,1795,2.5
M1796,Octopussy ,131,English,1983,1796,1.7
M1797,Knocked Up ,133,English,2007,1797,1.3
M1798,My Sister's Keeper ,109,English,2009,1798,2.3
M1799,"Welcome Home, Roscoe Jenkins ",114,English,2008,1799,3.0
M1800,A Passage to India ,164,English,1984,1800,3.7
M1801,Notes on a Scandal ,92,English,2006,1801,4.6
M1802,Rendition ,122,English,2007,1802,2.9
M1803,Limitless ,42,English,2006,1803,2.7
M1804,Star Trek VI: The Undiscovered Country ,110,English,1991,1804,2.9
M1805,Divine Secrets of the Ya-Ya Sisterhood ,116,English,2002,1805,3.2
M1806,The Jungle Book ,106,English,2016,1806,4.0
M1807,Kiss the Girls ,115,English,1997,1807,2.3
M1808,The Blues Brothers ,148,English,1980,1808,2.2
M1809,The Sisterhood of the Traveling Pants 2 ,119,English,2008,1809,1.0
M1810,Joyful Noise ,118,English,2012,1810,4.9
M1811,About a Boy ,101,English,2002,1811,1.8
M1812,Lake Placid ,82,English,1999,1812,1.3
M1813,Lucky Number Slevin ,110,English,2006,1813,2.7
M1814,The Right Stuff ,193,English,1983,1814,4.8
M1815,Anonymous ,130,English,2011,1815,1.6
M1816,The NeverEnding Story ,94,English,1984,1816,2.0
M1817,Dark City ,111,English,1998,1817,3.9
M1818,The Duchess ,110,English,2008,1818,4.2
M1819,The Honeymooners ,30,English,2006,1819,4.6
M1820,Return to Oz ,109,English,1985,1820,4.5
M1821,The Newton Boys ,123,English,1998,1821,1.1
M1822,Case 39 ,109,English,2009,1822,3.5
M1823,Suspect Zero ,99,English,2004,1823,1.1
M1824,Martian Child ,106,English,2007,1824,1.5
M1825,Spy Kids: All the Time in the World in 4D ,89,English,2011,1825,2.0
M1826,Money Monster ,98,English,2016,1826,3.2
M1827,Formula 51 ,93,English,2001,1827,1.2
M1828,Flawless ,112,English,1999,1828,4.1
M1829,Mindhunters ,101,English,2004,1829,1.9
M1830,What Just Happened ,104,English,2008,1830,2.7
M1831,The Statement ,120,English,2003,1831,4.4
M1832,The Magic Flute ,135,English,2006,1832,2.1
M1833,Paul Blart: Mall Cop ,91,English,2009,1833,2.8
M1834,Freaky Friday ,97,English,2003,1834,4.1
M1835,The 40-Year-Old Virgin ,133,English,2005,1835,1.9
M1836,Shakespeare in Love ,123,English,1998,1836,3.7
M1837,A Walk Among the Tombstones ,114,English,2014,1837,4.8
M1838,Kindergarten Cop ,111,English,1990,1838,1.5
M1839,Pineapple Express ,117,English,2008,1839,1.7
M1840,Ever After: A Cinderella Story ,121,English,1998,1840,4.5
M1841,Open Range ,139,English,2003,1841,2.6
M1842,Flatliners ,115,English,1990,1842,1.0
M1843,It's Always Sunny in Philadelphia ,22,English,2006,1843,2.1
M1844,A Bridge Too Far ,175,English,1977,1844,3.5
M1845,Red Eye ,85,English,2005,1845,2.6
M1846,Final Destination 2 ,90,English,2003,1846,3.4
M1847,"O Brother, Where Art Thou? ",107,English,2000,1847,3.0
M1848,Legion ,100,English,2010,1848,3.6
M1849,Pain & Gain ,129,English,2013,1849,4.4
M1850,In Good Company ,109,English,2004,1850,4.5
M1851,Clockstoppers ,94,English,2002,1851,4.4
M1852,Silverado ,133,English,1985,1852,4.3
M1853,Brothers ,105,English,2009,1853,4.8
M1854,Agent Cody Banks 2: Destination London ,100,English,2004,1854,1.0
M1855,New Year's Eve ,113,English,2011,1855,4.9
M1856,Original Sin ,118,English,2001,1856,1.9
M1857,The Raven ,110,English,2012,1857,2.3
M1858,Welcome to Mooseport ,110,English,2004,1858,3.4
M1859,Highlander: The Final Dimension ,99,English,1994,1859,2.0
M1860,Blood and Wine ,101,English,1996,1860,4.1
M1861,Snow White: A Tale of Terror ,100,English,1997,1861,2.1
M1862,The Curse of the Jade Scorpion ,103,English,2001,1862,3.1
M1863,Accidental Love ,100,English,2015,1863,3.2
M1864,Flipper ,95,English,1996,1864,2.8
M1865,Self/less ,117,English,2015,1865,3.6
M1866,The Constant Gardener ,129,English,2005,1866,1.7
M1867,The Passion of the Christ ,120,Aramaic,2004,1867,3.2
M1868,Mrs. Doubtfire ,125,English,1993,1868,1.7
M1869,Rain Man ,133,English,1988,1869,4.6
M1870,Gran Torino ,116,English,2008,1870,3.5
M1871,W. ,129,English,2008,1871,4.9
M1872,Taken ,93,English,2008,1872,2.2
M1873,The Best of Me ,118,English,2014,1873,1.3
M1874,The Bodyguard ,129,English,1992,1874,2.4
M1875,Schindler's List ,185,English,1993,1875,4.9
M1876,The Help ,146,English,2011,1876,3.7
M1877,The Fifth Estate ,128,English,2013,1877,3.4
M1878,Scooby-Doo 2: Monsters Unleashed ,93,English,2004,1878,1.5
M1879,Viy ,107,Russian,2014,1879,4.0
M1880,Freddy vs. Jason ,97,English,2003,1880,2.4
M1881,The Face of an Angel ,101,English,2014,1881,1.8
M1882,Jimmy Neutron: Boy Genius ,82,English,2001,1882,1.0
M1883,Cloverfield ,85,English,2008,1883,2.9
M1884,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,88,English,1991,1884,2.8
M1885,The Untouchables ,119,English,1987,1885,1.1
M1886,No Country for Old Men ,122,English,2007,1886,4.7
M1887,Ride Along ,99,English,2014,1887,3.1
M1888,Bridget Jones's Diary ,97,English,2001,1888,3.5
M1889,Chocolat ,121,English,2000,1889,4.2
M1890,"Legally Blonde 2: Red, White & Blonde ",95,English,2003,1890,1.6
M1891,Parental Guidance ,105,English,2012,1891,4.6
M1892,No Strings Attached ,108,English,2011,1892,2.3
M1893,Tombstone ,134,English,1993,1893,5.0
M1894,Romeo Must Die ,115,English,2000,1894,3.5
M1895,The Omen ,107,English,1976,1895,3.4
M1896,Final Destination 3 ,86,English,2006,1896,3.4
M1897,The Lucky One ,101,English,2012,1897,3.9
M1898,Bridge to Terabithia ,96,English,2007,1898,4.0
M1899,Finding Neverland ,101,English,2004,1899,4.4
M1900,A Madea Christmas ,100,English,2013,1900,3.6
M1901,The Grey ,117,English,2011,1901,2.0
M1902,Hide and Seek ,101,English,2005,1902,2.0
M1903,Anchorman: The Legend of Ron Burgundy ,98,English,2004,1903,3.7
M1904,Goodfellas ,146,English,1990,1904,3.2
M1905,Agent Cody Banks ,102,English,2003,1905,2.3
